annotator_name,post_id,display_num,label,reason,time_spent_sec,timestamp,attribution_source,unsafe_categories
adash,at://did:plc:g4lttqbi4wdol6k2aocdkand/app.bsky.feed.post/3m2v4rxlpnc2u,73,Safe,"This is a spooky one. But, isolated I do not think it violates any of the guidelines.",35.5,2026-05-06T12:00:03.874Z,Text,
adash,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3m5tmx5j3bk27,74,Safe,WHO post for controlling spread of images at certain parts of the world.,50.6,2026-05-06T12:00:54.569Z,Text|Image,
adash,at://did:plc:tgtpkyrfdtlfsn24ohstptpv/app.bsky.feed.post/3ln3cz3hrea2b,75,Safe,Movie review post.,118.2,2026-05-06T12:02:54.579Z,Text,
adash,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3lf6fqnvgpk2c,76,Safe,Awareness post and image from WHO about spread of disease.,693.1,2026-05-06T12:14:27.837Z,Text|Image,
adash,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3lqrecerszc2a,77,Safe,Awareness about new vaccines for pregnant women.,65.6,2026-05-06T12:15:30.808Z,Text|Image,
adash,at://did:plc:lp7xhwc6a4di46oq53ntyxqy/app.bsky.feed.post/3lsb7g5ynjs2w,78,Unsafe,This is directed toward a person. So seems more of a rude comment; could be potentially intolerant based on health status or disability too.,97.4,2026-05-06T12:17:10.231Z,Text,"S6,S8"
adash,at://did:plc:3ori47h6ct6hi3b6oahn73lj/app.bsky.feed.post/3lklltxma4k26,79,Safe,News story about a speech by a prominent figure in the USA.,148.8,2026-05-06T12:19:37.316Z,Text|Image,
adash,at://did:plc:muobw7ooi3bfp2ktylfekd2x/app.bsky.feed.post/3lshzm475hs2d,80,Safe,Basic Q&A style conversation on a TV show.,48.9,2026-05-06T12:20:26.201Z,Text|Video|Audio,
adash,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3lbqxkyyibk2h,81,Safe,Post and image about women rights.,63.1,2026-05-06T12:21:29.021Z,Text|Image,
adash,at://did:plc:nnz7jjbessyav7fsen4t2ltd/app.bsky.feed.post/3lo6wyu6gvc2t,82,Unsafe,Image shows men genital. Text has sexually suggestive tone too.,91.4,2026-05-06T12:23:03.268Z,Text|Image,"S5,S2"
adash,at://did:plc:x5cvwzhprburgvfjqczer53i/app.bsky.feed.post/3m7spr7s3hh2q,83,Safe,NA.,51.5,2026-05-06T12:23:53.059Z,Text,
adash,at://did:plc:vovinwhtulbsx4mwfw26r5ni/app.bsky.feed.post/3ldmfchooxy23,84,Safe,Sports news and image.,27.2,2026-05-06T12:24:19.216Z,Text|Image,
adash,at://did:plc:t4zncqs63tjdbq3jxgbxr2tg/app.bsky.feed.post/3lsb7azyrvc2b,85,Unsafe,Impolite language and directed at someone (second person usage) in a comment.,49.4,2026-05-06T12:25:08.512Z,Text,S8
adash,at://did:plc:jfw5nbwzndkkznvbjnbg6jtq/app.bsky.feed.post/3lluez5bt6c2n,86,Unsafe,Discriminatory against a gender.,48.5,2026-05-06T12:25:56.999Z,Text,S6
adash,at://did:plc:jthdldfrulfwvpdrh3yinb77/app.bsky.feed.post/3maqvjbgzx22x,87,Unsafe,Men genital.,75.5,2026-05-06T12:27:12.634Z,Text|Image,"S1,S5,S2"
adash,at://did:plc:kodewlmnoj5ikhljjszhsknq/app.bsky.feed.post/3m7ysqmevjs2x,88,Safe,"I saw that it exists, but only today I managed to find it 😉-- Translated version. Does not seem to have any harmful meaning in isolation.",117.7,2026-05-06T12:29:12.799Z,Text,
adash,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3kwf7mlhdpj25,89,Safe,NA.,41.2,2026-05-06T12:29:53.258Z,Text,
adash,at://did:plc:eq2nerqmmfx6vekd3bf6mfr5/app.bsky.feed.post/3lnbo6q367c2n,90,Safe,Post about downloading and watching a series.,50.3,2026-05-06T12:30:41.678Z,Text,
adash,at://did:plc:j2xozifhqlxtkqikn2tlcqvk/app.bsky.feed.post/3m3navbbxws2m,91,Unsafe,It shows pictures of cuts a person might have inflicted using a razor.,100,2026-05-06T12:32:23.412Z,Text|Image,S4
adash,at://did:plc:n4f6iu5ucivfswg6ustvbqob/app.bsky.feed.post/3lquwwu63f22z,92,Safe,Benign political commentary. Seems like a comment too.,72.1,2026-05-06T12:33:34.573Z,Text,
adash,at://did:plc:j2i5ighv5ofgd7xg7kkiwioc/app.bsky.feed.post/3loheodhbqc2p,93,Safe,NA.,34.8,2026-05-06T12:34:10.414Z,Text|Image,
adash,at://did:plc:jqku4sdjwk47lsmzpytkyq4q/app.bsky.feed.post/3lvj2f5hd4k2b,94,Safe,Suggestion of rephrasing a sentence. Seems like a comment but it does not violate any guidelines.,61.6,2026-05-06T12:35:11.316Z,Text,
adash,at://did:plc:sszrx4rtn2tbire7iyhx62tq/app.bsky.feed.post/3m53chpyxos24,95,Unsafe,Cuts in forearm.,34.4,2026-05-06T12:35:44.665Z,Text|Image,S4
adash,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3lp7qyeloqc2i,96,Safe,Post and image about EU budget.,31,2026-05-06T12:36:16.366Z,Text|Image,
adash,at://did:plc:ei6yabn4tmyms43niq3m2gks/app.bsky.feed.post/3lmlbuem5f22m,97,Safe,"Seems like a comment. But, again, benign.",59.8,2026-05-06T12:37:15.104Z,Text,
adash,at://did:plc:qjfmisbg3kqkn6fao23wdwq5/app.bsky.feed.post/3loodq3g4mk2n,98,Unsafe,Seems like the post is being rude and intolerant toward somebody based on their cognitive ability.,84.5,2026-05-06T12:38:40.035Z,Text,"S8,S6"
adash,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3kqafy7dvef2e,99,Safe,Post and image about wildfire statistics.,30.8,2026-05-06T12:39:12.440Z,Text|Image,
adash,at://did:plc:7b6u6kvzyxho5aqhvzbgemjc/app.bsky.feed.post/3lwuqad7c222b,100,Unsafe,Impolite comment to JD Vance.,35.8,2026-05-06T12:39:46.416Z,Text,S8
adash,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3m3py24f4wa2d,101,Safe,Announcement a prominent person joining the board of directors.,945.4,2026-05-06T12:55:32.800Z,Text|Image,
Ines,at://did:plc:mlogqmrvvb77prpic3nmouzw/app.bsky.feed.post/3lv4hp6v6nk24,61,Safe,screenshot of conversation,24.1,2026-05-06T13:09:23.460Z,Text|Image,
Ines,at://did:plc:3bq4bmrzd3qqefjkaebr4brc/app.bsky.feed.post/3lmwdkw6nyk24,62,Safe,meme,24.7,2026-05-06T13:09:47.827Z,Text|Image,
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3miyngj624u2m,63,Safe,information about ads,31.5,2026-05-06T13:10:20.141Z,Text|Image,
Ines,at://did:plc:xxgsbr4d72nrwcxfofxyjnsh/app.bsky.feed.post/3lvircw2yvc2f,64,Safe,stupid is not that  insulting,38.8,2026-05-06T13:10:58.287Z,Text,
Ines,at://did:plc:nh5rmwvquanttgqdccilu6k6/app.bsky.feed.post/3lyq2yu6vac2g,65,Unsafe,nudity with sexual acts,43.2,2026-05-06T13:11:43.178Z,Image,S2
Ines,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3m5tmx5j3bk27,66,Safe,press realease who,34.7,2026-05-06T13:12:14.380Z,Text|Image,
Ines,at://did:plc:w5nopjifa4o4zoltlvszqjlm/app.bsky.feed.post/3lh2sx6yozs2x,67,Safe,food and comment drink,33.1,2026-05-06T13:12:49.476Z,Text|Image,
Ines,at://did:plc:rwg73qafh4vvmhfoakdluwll/app.bsky.feed.post/3lx2ayyueek2u,68,Safe,comment about fashion,30.5,2026-05-06T13:13:21.525Z,Text,
Ines,at://did:plc:khpdoaskdahy2avoyqea74fl/app.bsky.feed.post/3mavh53y46c22,69,Unsafe,male nudity with sexual acts,54.2,2026-05-06T13:14:13.842Z,Text|Video,S1
Ines,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3lzgusx6d4z2h,70,Safe,job offer,23.7,2026-05-06T13:14:37.693Z,Text|Image,
Ines,at://did:plc:ikjmfrechu7jsw5w7ccliuml/app.bsky.feed.post/3lemgemsva22j,71,Unsafe,cartoon sexual acts,40.1,2026-05-06T13:15:17.897Z,Image,S3
Ines,at://did:plc:n7wjnoprexr2yemndcpa4ocj/app.bsky.feed.post/3m75r5c4gr22p,72,Unsafe,sexual acts in drawing,61.2,2026-05-06T13:16:20.728Z,Image,S3
Ines,at://did:plc:muobw7ooi3bfp2ktylfekd2x/app.bsky.feed.post/3lshzm475hs2d,73,Safe,snapshot of a tv serie,46.1,2026-05-06T13:17:06.994Z,Text|Video|Audio,
Ines,at://did:plc:t5acm3ggwyihi4ux5al6xumx/app.bsky.feed.post/3lri4cpri322r,74,Safe,image of wiomen with  no context,56.3,2026-05-06T13:18:01.379Z,Text|Image,
Ines,at://did:plc:rtzhe5ldapoiwhslj4vx5xzb/app.bsky.feed.post/3lzcbf7brzx22,75,Unsafe,sexually provocative with invite to watch more,35.8,2026-05-06T13:18:37.594Z,Text|Image,S1
Ines,at://did:plc:3ori47h6ct6hi3b6oahn73lj/app.bsky.feed.post/3lklltxma4k26,76,Safe,poltical update,31.7,2026-05-06T13:19:10.796Z,Text|Image,
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3lp7qyeloqc2i,77,Safe,eu badget,40.8,2026-05-06T13:19:51.356Z,Text|Image,
Ines,at://did:plc:eu6urrd67yaoywvt6nzcl6ou/app.bsky.feed.post/3kxf6zfkyjj2j,78,Safe,philosophy,49,2026-05-06T13:20:38.917Z,Text,
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3ku4ni6qzjs2x,79,Safe,books privacy,29.3,2026-05-06T13:21:10.261Z,Text|Image,
Ines,at://did:plc:qjfmisbg3kqkn6fao23wdwq5/app.bsky.feed.post/3loodq3g4mk2n,80,Unsafe,the use of retard,125.4,2026-05-06T13:23:14.885Z,Text,S8
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3kwf7mlhdpj25,81,Safe,description of a law act,38.8,2026-05-06T13:23:52.469Z,Text|Image,
Ines,at://did:plc:sevqzyhqcow37fdw4txpxr3y/app.bsky.feed.post/3luk2ibtsds2f,82,Safe,ai enhaced image of a statut,50.7,2026-05-06T13:24:44.918Z,Text|Image,
Ines,at://did:plc:sszrx4rtn2tbire7iyhx62tq/app.bsky.feed.post/3m53chpyxos24,83,Unsafe,bloody hand cutting,78.7,2026-05-06T13:26:03.414Z,Image,S4
Ines,at://did:plc:jbleco5ctslbkgg3d5hfgx6h/app.bsky.feed.post/3lsarq3ppr22j,84,Unsafe,sexualized paws and male gentalia drawing,40.5,2026-05-06T13:26:45.202Z,Image,S3
Ines,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3lmh5oic2722g,85,Safe,education about Meningitis,35.2,2026-05-06T13:27:19.223Z,Text|Video|Audio,
Ines,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3mcdrgdmfh62b,86,Safe,sth about a call for privacy,40.3,2026-05-06T13:27:59.240Z,Text|Image,
Ines,at://did:plc:sj46s4ufqfmqeq34ewaam6n4/app.bsky.feed.post/3ku6rsjaqeb2e,87,Safe,podcast promotion,50.4,2026-05-06T13:28:48.406Z,Text|Image,
Ines,at://did:plc:jfw5nbwzndkkznvbjnbg6jtq/app.bsky.feed.post/3lluez5bt6c2n,88,Safe,personal opinion about men,32,2026-05-06T13:29:20.097Z,Text,
Ines,at://did:plc:rhjz4rcff7gznwztfph3gv2k/app.bsky.feed.post/3m22apprs3k22,89,Safe,book review,42.6,2026-05-06T13:30:02.649Z,Text,
Ines,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3lf6fqnvgpk2c,90,Safe,disease news,34.5,2026-05-06T13:30:37.342Z,Text|Image,
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3mjtesi6x5s25,91,Safe,eu and dsa,40.1,2026-05-06T13:31:19.228Z,Text,
Ines,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3le4leouvck2b,92,Safe,christhmas,34.5,2026-05-06T13:31:53.776Z,Text|Image,
Ines,at://did:plc:x5cvwzhprburgvfjqczer53i/app.bsky.feed.post/3m7spr7s3hh2q,93,Safe,opnion about someone,41.1,2026-05-06T13:32:34.697Z,Text,
adash,at://did:plc:j23k4ofldtypbswet2wil5ty/app.bsky.feed.post/3lvfpy5pujc2i,102,Unsafe,"Seems like promotion of pornographic or sexual videos. But, in terms of the post definitely nudity.",115.3,2026-05-06T13:33:09.542Z,Text|Image,"S5,S2,S1"
Ines,at://did:plc:y3zu45ru7qsadjmgkh3qv5tj/app.bsky.feed.post/3m7v4navuwk2n,94,Unsafe,not nude but sexually suggestive,46.9,2026-05-06T13:33:19.994Z,Image,S2
Ines,at://did:plc:hl7xxxudprvi4wsrtsd33chy/app.bsky.feed.post/3lroflbvlxe2x,95,Safe,the image could  suggest a dead body but its not cleary if he is dead or not,66.5,2026-05-06T13:34:26.402Z,Text|Image,
adash,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3mehkewx2vv2z,103,Safe,Digital freedom awareness.,110.9,2026-05-06T13:35:01.637Z,Text,
Ines,at://did:plc:otormdsn6m5vnsc4vdifcyb3/app.bsky.feed.post/3luaxxibwds2w,96,Safe,"trying a bottle of sth , no context",55.4,2026-05-06T13:35:21.630Z,Text,
Ines,at://did:plc:7rjbv2hjv76ulndqrkiu4l4i/app.bsky.feed.post/3m4v53l2b3k2k,97,Safe,the text of the  screenshot  is rude but the user is just saying this person he doesnt agree with,72.1,2026-05-06T13:36:33.999Z,Text|Image,
adash,at://did:plc:xsoucnnpbf4jehj7iju62p7g/app.bsky.feed.post/3lndvlans562p,104,Safe,Stats and images regarding The College of Cardinals,94.3,2026-05-06T13:36:34.617Z,Text,
Ines,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3mivsafzbjl22,98,Safe,nature research paper,23.4,2026-05-06T13:36:59.696Z,Text|Image,
adash,at://did:plc:5obbdlf57knjlt2uzvlf4ld2/app.bsky.feed.post/3ltptoszfyc2c,105,Safe,Video game strategy related post and video.,64.2,2026-05-06T13:37:38.773Z,Text|Video|Audio,
Ines,at://did:plc:w3pa2ejmr4v6m2dmkljcjpct/app.bsky.feed.post/3m373iutu5k2w,99,Unsafe,suexxualy seggestive nudity with clear marks of selfharm,61.1,2026-05-06T13:37:58.266Z,Image,"S4,S2"
Ines,at://did:plc:pbeyxlf4wa255r3hmf7psuoj/app.bsky.feed.post/3lnbpyggtws2i,100,Safe,tatoo of self cutting,47,2026-05-06T13:38:43.810Z,Text|Image,
adash,at://did:plc:5jmw7nl5efp4t22huxm5g3rb/app.bsky.feed.post/3lsycdzebg22o,106,Unsafe,The post seems to promote killing Trump to protect democracy.,154,2026-05-06T13:40:12.961Z,Text|Image,S9
adash,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3lno5u6ri5s2u,107,Safe,Progress in Malaria prevention across the globe.,55.3,2026-05-06T13:41:09.225Z,Text,
adash,at://did:plc:rthtt4f2tucte7erjdxgjcmr/app.bsky.feed.post/3m6zoassrzk26,108,Safe,Nothing harmful in the Bluesky post.,85.6,2026-05-06T13:42:35.451Z,Text,
adash,at://did:plc:xd3yrkqujx4j3wdssu6istzm/app.bsky.feed.post/3m23nza7w2k2r,109,Unsafe,Rude toward a person (potentially army chief or trump) but can be considered intolerant because of the mental retard too.,130.2,2026-05-06T13:44:43.739Z,Text,"S8,S6"
adash,at://did:plc:fbyv2oimblwgfza2e4a5d66v/app.bsky.feed.post/3lomlau2sxc2l,110,Safe,NA.,42.6,2026-05-06T13:45:28.181Z,Text,
adash,at://did:plc:mmnnbnay5nxc7pb3bzwndof6/app.bsky.feed.post/3m7repuozos2j,111,Unsafe,Video of  self inflicted wound and blood drop trickling down one's body.,71.7,2026-05-06T13:46:40.198Z,Video,S4
adash,at://did:plc:lv2irzx4trcp3ydnhcm3jbdo/app.bsky.feed.post/3lxl5egwntc2a,112,Safe,"Politically charged, but does not seem to be in unsafe territory.",204.4,2026-05-06T13:50:02.891Z,Text,
adash,at://did:plc:eo3narzzwzzuixoxf46vxu5z/app.bsky.feed.post/3lpnzjzdpoc27,113,Unsafe,Sexual acts and male genitals visible in the video.,47.8,2026-05-06T13:50:52.241Z,Video,"S1,S2,S5"
adash,at://did:plc:univ47kzorwxjih3lqzrnwmv/app.bsky.feed.post/3lgxfdmx6lk2t,114,Safe,NA.,38,2026-05-06T13:51:26.821Z,Text,
adash,at://did:plc:7km7z3b244ygbzyz3q4ys7so/app.bsky.feed.post/3lpfrjpmytk2z,115,Unsafe,Sexually figurative image of a large male genital on a cartoon.,64.5,2026-05-06T13:52:32.033Z,Image,"S3,S2,S1"
adash,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3lsyquqnyqx22,116,Safe,Research paper and figures.,22.8,2026-05-06T13:52:56.167Z,Text,
adash,at://did:plc:m7ik5o77ffp2lmbx7g5khc6j/app.bsky.feed.post/3m4fcg2envs25,117,Safe,Seems a comment but isolated does not seem to be harmful.,47,2026-05-06T13:53:44.536Z,Text,
adash,at://did:plc:ny55asqhdaixo2ltuny4xato/app.bsky.feed.post/3lo526o3ic22p,118,Unsafe,The post seem to praise the acting. It's a shot from a movie of somebody shooting a person. So maybe a content warning would be useful.,122.2,2026-05-06T13:55:45.700Z,Video|Audio,S7
adash,at://did:plc:stczlplp647c7xkfeora736g/app.bsky.feed.post/3lslth6qass2h,119,Safe,NA.,32.5,2026-05-06T13:56:15.936Z,Text,
adash,at://did:plc:rxw4hssqmgo3zwa6dvkyd7nz/app.bsky.feed.post/3lo3hzmnkw22l,120,Safe,"Seems like a comment. But isolated, it does not seem to be harmful.",50.1,2026-05-06T13:57:08.783Z,Text,
adash,at://did:plc:uh4errluyq5thgszrwwrtpuq/app.bsky.feed.post/3mbh6cddlx22k,121,Safe,News.,23.6,2026-05-06T13:57:33.080Z,Text,
adash,at://did:plc:hjf3pq6h633jicai5o3hdcfu/app.bsky.feed.post/3lwowof6ris2p,122,Safe,Subscription plan description.,35,2026-05-06T17:09:36.584Z,Text,
adash,at://did:plc:eiyryfczicuhk7xrjppyqjxv/app.bsky.feed.post/3l24idaoma42q,123,Safe,Text and Image on some research.,45.6,2026-05-06T17:10:20.767Z,Text,
adash,at://did:plc:qa3qrfilfesoxpgz4l2d2mne/app.bsky.feed.post/3lw4ehd42a227,124,Unsafe,"Video of a woman jumping with her breasts partially exposed. The text also has ""fuck"" in it.",157.2,2026-05-06T17:12:57.978Z,Text|Video,S2
adash,at://did:plc:qcwhrvzx6wmi5hz775uyi6fh/app.bsky.feed.post/3m34neleofm2l,125,Safe,NA.,18.8,2026-05-06T17:13:16.702Z,Text,
adash,at://did:plc:huktvfzzq3yubwghftg2kfbn/app.bsky.feed.post/3lq33gikf7c2p,126,Safe,NA.,73.2,2026-05-06T17:14:31.176Z,Text|Video|Audio,
adash,at://did:plc:2fj6ak27ncuun2skg4wkg2we/app.bsky.feed.post/3m3j3oxewmc2n,127,Unsafe,Male genitals.,84.5,2026-05-06T17:15:54.420Z,Text|Image,"S2,S5"
adash,at://did:plc:3fb6dj67useycjodtkgmx77p/app.bsky.feed.post/3lpemxnqjps2j,128,Unsafe,Partial nudity.,57.2,2026-05-06T17:16:51.626Z,Image,S5
adash,at://did:plc:qtg5imfwej5xhwlvl745wkxf/app.bsky.feed.post/3lxhtb2er4s2t,129,Unsafe,This is impolite and rude to a person. Along with it the first sentence is a direct threat.,103,2026-05-06T17:18:33.956Z,Text,"S8,S9"
adash,at://did:plc:6xofcnvvojjnmggqx43zghwh/app.bsky.feed.post/3lio5plfhvv2v,130,Safe,NA.,56.6,2026-05-06T17:19:35.990Z,Text,
adash,at://did:plc:vrsppvjc5fysqnm2zshiirey/app.bsky.feed.post/3mjeqzftnqf2g,131,Safe,Research based post.,69.3,2026-05-06T17:20:41.226Z,Text,
adash,at://did:plc:2lkqw5uqprk2qz6mwaf2gah5/app.bsky.feed.post/3lvyfsveo522a,132,Safe,NA,46.1,2026-05-06T17:21:28.278Z,Text,
adash,at://did:plc:kpjzn7hnzphv4ddw4autkfzl/app.bsky.feed.post/3lw56szw7c22w,133,Safe,Research.,25.8,2026-05-06T17:21:51.027Z,Text,
adash,at://did:plc:ishfoh6z4zr4kucikm2c5s7f/app.bsky.feed.post/3lnw2sbhd4y2f,134,Safe,NA.,20.5,2026-05-06T17:22:12.901Z,Text|Image,
adash,at://did:plc:rl3nzxml2xpid5l7mjqksvbe/app.bsky.feed.post/3m3mp65e5jc2t,135,Safe,Protest based news.,39.6,2026-05-06T17:22:51.092Z,Text|Image,
adash,at://did:plc:ly3lj4xmcqajh3pxd23srqwd/app.bsky.feed.post/3k5hec6vtmz27,136,Safe,NA. Comment.,72.1,2026-05-06T17:24:04.699Z,Text,
adash,at://did:plc:3uogztpu7svvebkixxsxo4or/app.bsky.feed.post/3mingrotqxy2l,137,Safe,Research.,24,2026-05-06T17:24:30.168Z,Text|Image,
adash,at://did:plc:oxo226vi7t2btjokm2buusoy/app.bsky.feed.post/3ljzn6gvks22a,138,Safe,Announcements.,32.6,2026-05-06T17:25:01.188Z,Text|Image,
adash,at://did:plc:almhi4fvgnjt5u5kpmofssnj/app.bsky.feed.post/3lvr5vxuezm2m,139,Unsafe,Genitals and text also sexual.,43.3,2026-05-06T17:25:42.830Z,Text|Image,"S1,S2,S5"
adash,at://did:plc:hw6tffobgge3cyyn4m2jqmxw/app.bsky.feed.post/3lspfbnfnxk2q,140,Unsafe,Sexual cartoons.,37.2,2026-05-06T17:26:23.455Z,Image,S3
adash,at://did:plc:jbvnehrrdqoulco4rf5gxg5r/app.bsky.feed.post/3mif7azbhmz2l,141,Safe,News.,26.1,2026-05-06T17:26:47.979Z,Text|Image,
adash,at://did:plc:mkkjg4rjnijktzovwutktu6b/app.bsky.feed.post/3lx6nrjkyzs2n,142,Unsafe,Promoting violence.,102.4,2026-05-06T17:28:30.792Z,Text,S9
adash,at://did:plc:dzezcmpb3fhcpns4n4xm4ur5/app.bsky.feed.post/3m6xsabgwxs2q,143,Safe,Netflix series promotion.,44.8,2026-05-06T17:29:15.259Z,Text|Image,
adash,at://did:plc:uewxgchsjy4kmtu7dcxa77us/app.bsky.feed.post/3mfho2n672q2j,144,Safe,News and related image.,35,2026-05-06T17:29:52.005Z,Text|Image,
adash,at://did:plc:lr36xv2l64jwtnyoaqem6z2z/app.bsky.feed.post/3mc3c2d4uff2g,145,Safe,NA.,37.4,2026-05-06T17:30:27.836Z,Text|Image,
adash,at://did:plc:3y6nhlwe2ex3ox7pig52lres/app.bsky.feed.post/3maqfnxzhlc2f,146,Unsafe,Erotic description.,92.3,2026-05-06T17:32:00.013Z,Text,S3
adash,at://did:plc:hiotzocwfskglpabm4e7gi4v/app.bsky.feed.post/3lvrfzfcz6c2j,147,Unsafe,Blood and dead body.,45.7,2026-05-06T17:32:47.966Z,Image,S7
adash,at://did:plc:7seb2lucckhou2kdorbfetyn/app.bsky.feed.post/3lnw762emb22m,148,Safe,If anything the post seems to be a comment to validate some scam.,66.8,2026-05-06T17:33:52.446Z,Text,
adash,at://did:plc:rvlh4e24xfb4lp3a3nrfuxw3/app.bsky.feed.post/3loj6vdwxuk2n,149,Unsafe,Partial nudity in both images.,67.5,2026-05-06T17:34:59.656Z,Image,S5
adash,at://did:plc:mqvtld7a2wbvw7awvngqhbyb/app.bsky.feed.post/3lwoqll2cpk2n,150,Unsafe,Partial nudity and sexually provocative too.,53.6,2026-05-06T17:35:53.470Z,Image,"S2,S5"
adash,at://did:plc:qzzfg3tljwmksgrbum3ijzb6/app.bsky.feed.post/3lmqaogi4vc2e,151,Safe,NA.,90.4,2026-05-06T17:37:23.364Z,Text,
adash,at://did:plc:ytl5aa5f5bs6qx4dail2lapf/app.bsky.feed.post/3m5jrljephk27,152,Safe,It is provocative but not crossing any limit.,75.3,2026-05-06T17:38:40.707Z,Text|Image,
adash,at://did:plc:eplv52d6zej7ptuaa7rrfnmb/app.bsky.feed.post/3m4grnsb5zc2x,153,Safe,Seems like a comment. But it is just emojis.,28,2026-05-06T17:39:07.131Z,Text,
adash,at://did:plc:6rxywzzubmtrb6ocwh4jtcr5/app.bsky.feed.post/3llyew4dgds2i,154,Safe,Seems to be comment to a post. But in isolation looks safe.,47.1,2026-05-06T17:39:56.065Z,Text,
adash,at://did:plc:cc75hbromq5jkznm6u6jzwgl/app.bsky.feed.post/3lt2jphtr722p,155,Safe,NA.,55.9,2026-05-06T17:40:48.404Z,Text,
adash,at://did:plc:3uogztpu7svvebkixxsxo4or/app.bsky.feed.post/3mbuj75237a2l,156,Safe,Space research based post.,28.5,2026-05-06T17:41:18.087Z,Text,
adash,at://did:plc:ly7bhp4todp3kyi42ygwp6it/app.bsky.feed.post/3m2ao2cokfc27,157,Safe,NEWS.,54.7,2026-05-06T17:42:15.318Z,Image,
adash,at://did:plc:3kh7drafbwk2h6ja2imcqtuv/app.bsky.feed.post/3lqb2xcylzc2n,158,Unsafe,Image is sexually provocative and in a porn setting.,41.4,2026-05-06T17:42:56.703Z,Image,"S3,S1"
adash,at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3mepmmbrq5p26,159,Safe,NA.,29.1,2026-05-06T17:43:26.094Z,Text|Image,
adash,at://did:plc:6c4vifp5rgdfvmn53rwt5c5d/app.bsky.feed.post/3m6qvd36lzk2i,160,Safe,NA.,39.1,2026-05-06T17:44:02.931Z,Text|Image,
adash,at://did:plc:6xac6zsjvt3r3asbtpgnu2av/app.bsky.feed.post/3ll2qgpaipk2b,161,Unsafe,Seems like rude and derogatory narrative toward someone who comes from LGBTQ community.,162.4,2026-05-06T17:46:47.051Z,Text,"S6,S8"
adash,at://did:plc:ewxcpfizbkvz5e5qcogmzin2/app.bsky.feed.post/3lrot2rvutk26,162,Safe,NA.,36.8,2026-05-06T17:47:24.373Z,Text,
adash,at://did:plc:fxmz3jbisnp7ftt6h5tt72pu/app.bsky.feed.post/3lr2jqibgss2f,163,Safe,This seems like a comment. But in isolation seems benign.,52,2026-05-06T17:48:11.948Z,Text,
adash,at://did:plc:lm4iwpdxtdlhmpafqgofyu6m/app.bsky.feed.post/3m6ysblzubc2z,164,Safe,NA.,15.9,2026-05-06T17:48:31.938Z,Text,
adash,at://did:plc:furgfwhzd4jeb7szlermyz6g/app.bsky.feed.post/3luyhgg5gnc2q,165,Safe,NA.,40.8,2026-05-06T17:49:09.979Z,Text|Image,
adash,at://did:plc:aqkcfnuyrcvxyp7re4v3fygd/app.bsky.feed.post/3lua3z65qvf2d,166,Safe,UFC sports promotion.,30.6,2026-05-06T17:49:40.350Z,Text,
