video_id,summary,category,color_composition,keywords,creator_demographic,political_leaning,misinformation_indicators,sentiment,tone,hateful_content,hateful_explanation,hateful_target,hateful_severity,graphic_content,threatening_content,illicit_content,self_harm
7394618529569344811,"The video features Vice President Kamala Harris delivering a speech amidst a political campaign event at the Delaware headquarters. President Joe Biden made an appearance via phone call, endorsing Kamala Harris and expressing his intention to continue supporting her. Kamala Harris addresses the staff and emphasizes her commitment to winning the nomination and beating former President Donald Trump, highlighting policy goals and her plans for the future. The overall tone is serious and committed. There are no notable misinformation indicators, hateful or harmful content present.",Politics,Naturalistic,"Kamala Harris, Joe Biden, campaign event, endorsement, news, political speech, Delaware",,Left,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7395252325104766216,"The video features a digital environment with animated characters resembling cats with human-like appearances. The setting appears to be a part of a gaming environment, possibly in a combat or action-themed game. The characters are shown in various poses, some holding weapons like rifles, and one character is wearing a green helmet. The environment is consistent with what one might find in a first-person shooter game with modern urban architecture. The overall tone seems playful or humorous given the cartoonish nature of the characters and their exaggerated features. There is no clear indication of political or news-related content in the video.",Gaming,Bright,"animals, cats, gaming, weapons, action, digital environment, urban setting",,Neutral,None, Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7346235933882076448,"A person is using an outdoor fitness apparatus known as a dip, which consists of two blue handholds attached to a vertical bar, by pushing their knees into the handles for support while simultaneously pushing against the frame and dipping down. The environment is an outdoor area with a grassy field, trees with bare branches, and scattered wooden logs. The person is wearing a light-colored hoodie and dark pants. The ground is muddy around the equipment, indicating recent or ongoing work there. The sky is overcast, suggesting it might be cool outside. The equipment is mounted on two wooden posts, and there is a small cylindrical object on top of the foremost post, possibly a cap or a plug.",Fitness & Health,Naturalistic,"Dip, fitness apparatus, outdoor, muddy, grassy field, overcast sky, wooden posts",,NA,NA,NA,NA,No,NA,NA,NA,No,No,No,No
7365063366907333921,"The video features a time-lapse view of Singapore city during sunset, showcasing a vibrant sky with colors ranging from pink to purple. Towers and buildings with illuminated windows stand against the colorful sky. People can be seen walking and enjoying the scenic view along a walkway by the water. The overall mood is tranquil and picturesque.",Travel & Events,Saturated,"sunset, sky, city, Singapore, time-lapse, vibrant",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7305148019727420718,"The video is a review of the 2022 psychological thriller movie Watcher, where a young woman in Bucharest, Romania, feels paranoid and stalked after a woman on TV is murdered by a suspected serial killer. The reviewer provides a synopsis, notes the slow pacing, and asks viewers for their thoughts in the comments. The video features scenes from the movie, such as city roads, a store aisle, and a dramatic setting with streetlights. The mood of the review is serious yet engaging.",Film & Animation,Dark,"['Watcher', '2022', 'psychological thriller', 'murder', 'serial killer', 'stalking', 'paranoia', 'Bucharest', 'Romania']",,Neutral,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7393735339996712225,"The video features a person wearing a striped shirt with blue trim discussing a hypothetical scenario about viewership figures related to 'onion' content. The person talks about social media influencers with large followings and compares their influence to that of 'K' when they had 1,000 viewers.",People & Blogs,Naturalistic,"onion, viewers, million, thousand, video",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7210197949433892142,,Travel & Events,Aesthetically Pleasing,"Capri, beach clubs, Fontelina, Torre Saracena, Bellini, umbrellas",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7346304747646848288,,,,,,,,,,,,,,,,,
7317451980497046826,"The video discusses morbid facts about the Church of Scientology, including the disappearance of David Miscavige's wife, the death of Lisa McPherson, and critical views from former members like John Travolta and L. Ron Hubbard's son. It presents these facts with serious and somber commentary. The speakers' tone is somber and serious as they discuss these events.",News,Desaturated,"Church of Scientology, David Miscavige, Lisa McPherson, John Travolta, L. Ron Hubbard, disappearance, murder, conspiracy",,Center,None,Negative,Serious,No,NA,NA,NA,No,No,No,No
7286953369133174062,"The video shows a paraglider attempting to take off on a road but failing to lift off properly, appearing to float in midair. He then starts to pump his paraglider to gain altitude, and ascends higher. The scene has a humorous tone as if the video is playing in reverse.",Sports,Colorful,"paraglider, take off, midair, floating, pump, reverse",,Neutral,None,Neutral,Joy,No,NA,NA,NA,No,No,No,No
7288048371019926814,"The video follows a person standing outside on a porch, with a thermometer shown in the background indicating a cold temperature. The person is addressing a comment that states'she's trying to get the best of the house by setting us up in a freezing room'. The person seems to be discussing the comment and reacting to it.",People & Blogs,Naturalistic,"['comment', 'freezing room']",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7319635608945675528,"A dancer performs a high-energy dance routine. The performer wears a white long-sleeve shirt with a graphic on the front, striped black pants, and red shoes. The setting is a stage with a dark background. A group of people watch the performance, some seated and others standing. There's a visible timer and a bottle of water on the floor near the dancer. The lighting is focused on the dancer, creating a spotlight effect. The vibe is lively, with the audio playing music that has lyrics about freedom and not getting too far. The performer's movements are dynamic, showcasing fluidity and coordination in the routine. There is an enthusiastic and energetic atmosphere with the audience observing attentively.","Music, Singing, & Dancing",Aesthetically Pleasing,"dance performance, high energy, audience, spotlight, casual outfit, live music, rhythm",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7357381570371603717,"The video features a comedic exchange where two women flirt with a man. The man, in a business setting, humorously responds by suggesting that if the women cannot use Excel, he will have them hired by Goldman Sachs or involved in large-scale securities fraud. The tone is sarcastic and humorous, with a playful threat.",Comedy,Naturalistic,"flirting, finance, Excel, Goldman Sachs, large-scale securities fraud",Unknown,Neutral,None,Neutral,Sarcastic,No,NA,NA,NA,No,Yes,No,No
